label,s
yolo_detection,0.027809
yolo_detection,0.027734
yolo_detection,0.026795
yolo_detection,0.027333
yolo_detection,0.026918
yolo_detection,0.026979
yolo_detection,0.027293
yolo_detection,0.027271
yolo_detection,0.027304
yolo_detection,0.027569
yolo_detection,0.027324
yolo_detection,0.027040
yolo_detection,0.027433
yolo_detection,0.026997
yolo_detection,0.027713
yolo_detection,0.027548
yolo_detection,0.027028
yolo_detection,0.026893
yolo_detection,0.027234
yolo_detection,0.027269
yolo_detection,0.028051
yolo_detection,0.027672
yolo_detection,0.027658
yolo_detection,0.026942
yolo_detection,0.027486
yolo_detection,0.027049
yolo_detection,0.027522
yolo_detection,0.027706
yolo_detection,0.027671
yolo_detection,0.027279
yolo_detection,0.027528
yolo_detection,0.027682
yolo_detection,0.027842
yolo_detection,0.027160
yolo_detection,0.026932
yolo_detection,0.027273
yolo_detection,0.027497
yolo_detection,0.027560
yolo_detection,0.027377
yolo_detection,0.027162
yolo_detection,0.027120
yolo_detection,0.027395
yolo_detection,0.027165
yolo_detection,0.027252
yolo_detection,0.027681
yolo_detection,0.026895
yolo_detection,0.026709
yolo_detection,0.026805
yolo_detection,0.027356
yolo_detection,0.026608
yolo_detection,0.026790
yolo_detection,0.026824
yolo_detection,0.026742
yolo_detection,0.026948
yolo_detection,0.026455
yolo_detection,0.026404
yolo_detection,0.026743
yolo_detection,0.026383
yolo_detection,0.026486
yolo_detection,0.026948
yolo_detection,0.026780
yolo_detection,0.026793
yolo_detection,0.026365
yolo_detection,0.026901
yolo_detection,0.027133
yolo_detection,0.027231
yolo_detection,0.027202
yolo_detection,0.026887
yolo_detection,0.027174
yolo_detection,0.026272
yolo_detection,0.027070
yolo_detection,0.026968
yolo_detection,0.026252
yolo_detection,0.026177
yolo_detection,0.026190
yolo_detection,0.025669
yolo_detection,0.026303
yolo_detection,0.025808
yolo_detection,0.025794
yolo_detection,0.025419
yolo_detection,0.025802
yolo_detection,0.025796
yolo_detection,0.025443
yolo_detection,0.025392
yolo_detection,0.025956
yolo_detection,0.025540
yolo_detection,0.025269
yolo_detection,0.025482
yolo_detection,0.025178
yolo_detection,0.025363
yolo_detection,0.025627
yolo_detection,0.025324
yolo_detection,0.025335
yolo_detection,0.025194
yolo_detection,0.024940
yolo_detection,0.025935
yolo_detection,0.025716
yolo_detection,0.025444
yolo_detection,0.024861
yolo_detection,0.024976
yolo_detection,0.025261
yolo_detection,0.024988
yolo_detection,0.025614
yolo_detection,0.025214
yolo_detection,0.025651
yolo_detection,0.025036
yolo_detection,0.024698
yolo_detection,0.025016
yolo_detection,0.025091
yolo_detection,0.024897
yolo_detection,0.025435
yolo_detection,0.025282
yolo_detection,0.024915
yolo_detection,0.025157
yolo_detection,0.024808
yolo_detection,0.025683
yolo_detection,0.025254
yolo_detection,0.025099
yolo_detection,0.024739
yolo_detection,0.027460
yolo_detection,0.024941
yolo_detection,0.025070
yolo_detection,0.025486
yolo_detection,0.024730
yolo_detection,0.025178
yolo_detection,0.025914
yolo_detection,0.025110
yolo_detection,0.025142
yolo_detection,0.025029
yolo_detection,0.025026
yolo_detection,0.024547
yolo_detection,0.025158
yolo_detection,0.025618
yolo_detection,0.024883
yolo_detection,0.025077
yolo_detection,0.025113
yolo_detection,0.025118
yolo_detection,0.024708
yolo_detection,0.024817
yolo_detection,0.025127
yolo_detection,0.025941
yolo_detection,0.025180
yolo_detection,0.024976
yolo_detection,0.024872
yolo_detection,0.024870
yolo_detection,0.025167
yolo_detection,0.024789
yolo_detection,0.024786
yolo_detection,0.025023
yolo_detection,0.024745
yolo_detection,0.025292
yolo_detection,0.024731
yolo_detection,0.024510
yolo_detection,0.025302
yolo_detection,0.025301
yolo_detection,0.024883
yolo_detection,0.025044
yolo_detection,0.024728
yolo_detection,0.024793
yolo_detection,0.025282
yolo_detection,0.025037
yolo_detection,0.025374
yolo_detection,0.024825
yolo_detection,0.024743
yolo_detection,0.025690
yolo_detection,0.025803
yolo_detection,0.024807
yolo_detection,0.025548
yolo_detection,0.025618
yolo_detection,0.025093
yolo_detection,0.024792
yolo_detection,0.025784
yolo_detection,0.025960
yolo_detection,0.024478
yolo_detection,0.025710
yolo_detection,0.025177
yolo_detection,0.025867
yolo_detection,0.025066
yolo_detection,0.027371
yolo_detection,0.027661
yolo_detection,0.027026
yolo_detection,0.027474
yolo_detection,0.027450
yolo_detection,0.027361
yolo_detection,0.027331
yolo_detection,0.026891
yolo_detection,0.027315
yolo_detection,0.026962
yolo_detection,0.026868
yolo_detection,0.027497
yolo_detection,0.027456
yolo_detection,0.027163
yolo_detection,0.027313
yolo_detection,0.027400
yolo_detection,0.027346
yolo_detection,0.027811
yolo_detection,0.027305
yolo_detection,0.027342
yolo_detection,0.027435
yolo_detection,0.027369
yolo_detection,0.027442
yolo_detection,0.027859
yolo_detection,0.027122
yolo_detection,0.027834
yolo_detection,0.027975
yolo_detection,0.027506
yolo_detection,0.027119
yolo_detection,0.027310
yolo_detection,0.027436
yolo_detection,0.028031
yolo_detection,0.028754
yolo_detection,0.027616
yolo_detection,0.027605
yolo_detection,0.027392
yolo_detection,0.027161
yolo_detection,0.027869
yolo_detection,0.027042
yolo_detection,0.027187
yolo_detection,0.026901
yolo_detection,0.026817
yolo_detection,0.027257
yolo_detection,0.027228
yolo_detection,0.027529
yolo_detection,0.026516
yolo_detection,0.026943
yolo_detection,0.026764
yolo_detection,0.026972
yolo_detection,0.026847
yolo_detection,0.027020
yolo_detection,0.027116
yolo_detection,0.026909
yolo_detection,0.027119
yolo_detection,0.026763
yolo_detection,0.026815
yolo_detection,0.027018
yolo_detection,0.027886
yolo_detection,0.026960
yolo_detection,0.028090
yolo_detection,0.027289
yolo_detection,0.027050
yolo_detection,0.027104
yolo_detection,0.027089
yolo_detection,0.026402
yolo_detection,0.026254
yolo_detection,0.026920
yolo_detection,0.026696
yolo_detection,0.026865
yolo_detection,0.027081
yolo_detection,0.026849
yolo_detection,0.027230
yolo_detection,0.026938
yolo_detection,0.026830
yolo_detection,0.026651
yolo_detection,0.026831
yolo_detection,0.027100
yolo_detection,0.027138
yolo_detection,0.027008
yolo_detection,0.027109
yolo_detection,0.026461
yolo_detection,0.028869
yolo_detection,0.026897
yolo_detection,0.026846
yolo_detection,0.027197
yolo_detection,0.027082
yolo_detection,0.026657
yolo_detection,0.027243
yolo_detection,0.027085
yolo_detection,0.026979
yolo_detection,0.027557
yolo_detection,0.027534
yolo_detection,0.026967
yolo_detection,0.027176
yolo_detection,0.026953
yolo_detection,0.026670
yolo_detection,0.027329
yolo_detection,0.027415
yolo_detection,0.027344
yolo_detection,0.027599
yolo_detection,0.027321
yolo_detection,0.027309
yolo_detection,0.027419
yolo_detection,0.027368
yolo_detection,0.027244
yolo_detection,0.027345
yolo_detection,0.027220
yolo_detection,0.027177
yolo_detection,0.027513
yolo_detection,0.027055
yolo_detection,0.027217
yolo_detection,0.027173
yolo_detection,0.026697
yolo_detection,0.026803
yolo_detection,0.027281
yolo_detection,0.027325
yolo_detection,0.027424
yolo_detection,0.026927
yolo_detection,0.026960
yolo_detection,0.026528
yolo_detection,0.027285
yolo_detection,0.026921
yolo_detection,0.027477
yolo_detection,0.027505
yolo_detection,0.026774
yolo_detection,0.026960
yolo_detection,0.027231
yolo_detection,0.027172
yolo_detection,0.027451
yolo_detection,0.027174
yolo_detection,0.026812
yolo_detection,0.027039
yolo_detection,0.026869
yolo_detection,0.027061
yolo_detection,0.026914
yolo_detection,0.027269
yolo_detection,0.027277
yolo_detection,0.027193
yolo_detection,0.026884
yolo_detection,0.027270
yolo_detection,0.026703
yolo_detection,0.027215
yolo_detection,0.027214
yolo_detection,0.026982
yolo_detection,0.026888
yolo_detection,0.027416
yolo_detection,0.027368
yolo_detection,0.027108
yolo_detection,0.027372
yolo_detection,0.027214
yolo_detection,0.027186
yolo_detection,0.027027
yolo_detection,0.027147
yolo_detection,0.027496
yolo_detection,0.027749
yolo_detection,0.027268
yolo_detection,0.026988
yolo_detection,0.027287
yolo_detection,0.027141
yolo_detection,0.026919
yolo_detection,0.027365
yolo_detection,0.026860
yolo_detection,0.026861
yolo_detection,0.027050
yolo_detection,0.027100
yolo_detection,0.027304
yolo_detection,0.027381
yolo_detection,0.027011
yolo_detection,0.026734
yolo_detection,0.027549
yolo_detection,0.026718
yolo_detection,0.027412
yolo_detection,0.027533
yolo_detection,0.026822
yolo_detection,0.026945
yolo_detection,0.027168
yolo_detection,0.026840
yolo_detection,0.027347
yolo_detection,0.027057
yolo_detection,0.027156
yolo_detection,0.026984
yolo_detection,0.027009
yolo_detection,0.026923
yolo_detection,0.026918
yolo_detection,0.026969
yolo_detection,0.028012
yolo_detection,0.027370
yolo_detection,0.027448
yolo_detection,0.026765
yolo_detection,0.027251
yolo_detection,0.027428
yolo_detection,0.026726
yolo_detection,0.027250
yolo_detection,0.027257
yolo_detection,0.026705
yolo_detection,0.027464
yolo_detection,0.026865
yolo_detection,0.027525
yolo_detection,0.027066
yolo_detection,0.027085
yolo_detection,0.026982
yolo_detection,0.027404
yolo_detection,0.026694
yolo_detection,0.026763
yolo_detection,0.026982
yolo_detection,0.027047
yolo_detection,0.027321
yolo_detection,0.027087
yolo_detection,0.027081
yolo_detection,0.027189
yolo_detection,0.026986
yolo_detection,0.027118
yolo_detection,0.027323
yolo_detection,0.027206
yolo_detection,0.026806
yolo_detection,0.026755
yolo_detection,0.027227
yolo_detection,0.027449
yolo_detection,0.027654
yolo_detection,0.027077
yolo_detection,0.026936
yolo_detection,0.027573
yolo_detection,0.027468
yolo_detection,0.026999
yolo_detection,0.027214
yolo_detection,0.027140
yolo_detection,0.027066
yolo_detection,0.027023
yolo_detection,0.026901
yolo_detection,0.026887
yolo_detection,0.027399
yolo_detection,0.026930
yolo_detection,0.026722
yolo_detection,0.027348
yolo_detection,0.027186
yolo_detection,0.027316
yolo_detection,0.027674
yolo_detection,0.026828
yolo_detection,0.026821
yolo_detection,0.027341
yolo_detection,0.027065
yolo_detection,0.027040
yolo_detection,0.027589
yolo_detection,0.027488
yolo_detection,0.027419
yolo_detection,0.027450
yolo_detection,0.027016
yolo_detection,0.027440
yolo_detection,0.027463
yolo_detection,0.027351
yolo_detection,0.028170
yolo_detection,0.027028
yolo_detection,0.026788
yolo_detection,0.027446
yolo_detection,0.027330
yolo_detection,0.028729
yolo_detection,0.026790
yolo_detection,0.027277
yolo_detection,0.026898
yolo_detection,0.027253
yolo_detection,0.027086
yolo_detection,0.027075
yolo_detection,0.027534
yolo_detection,0.026987
yolo_detection,0.027100
yolo_detection,0.027402
yolo_detection,0.027105
yolo_detection,0.027375
yolo_detection,0.027187
yolo_detection,0.027074
yolo_detection,0.027087
yolo_detection,0.027581
yolo_detection,0.026848
yolo_detection,0.026957
yolo_detection,0.027503
yolo_detection,0.026694
yolo_detection,0.027329
yolo_detection,0.027446
yolo_detection,0.026910
yolo_detection,0.026935
yolo_detection,0.027106
yolo_detection,0.028346
yolo_detection,0.028147
yolo_detection,0.026394
yolo_detection,0.027656
yolo_detection,0.027082
yolo_detection,0.027203
yolo_detection,0.026777
yolo_detection,0.026653
yolo_detection,0.027226
yolo_detection,0.027223
yolo_detection,0.027286
yolo_detection,0.026723
yolo_detection,0.027106
yolo_detection,0.026425
yolo_detection,0.026765
yolo_detection,0.027118
yolo_detection,0.026982
yolo_detection,0.026855
yolo_detection,0.026564
yolo_detection,0.026377
yolo_detection,0.026412
yolo_detection,0.026350
yolo_detection,0.026361
yolo_detection,0.026666
yolo_detection,0.026884
yolo_detection,0.026670
yolo_detection,0.026580
yolo_detection,0.026640
yolo_detection,0.026398
yolo_detection,0.026876
yolo_detection,0.026500
yolo_detection,0.026709
yolo_detection,0.026648
yolo_detection,0.026785
yolo_detection,0.026722
yolo_detection,0.026530
yolo_detection,0.026436
yolo_detection,0.026035
yolo_detection,0.026700
yolo_detection,0.025797
yolo_detection,0.025863
yolo_detection,0.025700
yolo_detection,0.026325
yolo_detection,0.026329
yolo_detection,0.025679
yolo_detection,0.025561
yolo_detection,0.025719
yolo_detection,0.025527
yolo_detection,0.025810
yolo_detection,0.025754
yolo_detection,0.025791
yolo_detection,0.024758
yolo_detection,0.025392
yolo_detection,0.025246
yolo_detection,0.026986
yolo_detection,0.025035
yolo_detection,0.025495
yolo_detection,0.024932
yolo_detection,0.027476
yolo_detection,0.024957
yolo_detection,0.024625
yolo_detection,0.025172
yolo_detection,0.025165
yolo_detection,0.026447
yolo_detection,0.025253
yolo_detection,0.025057
yolo_detection,0.024847
yolo_detection,0.024977
yolo_detection,0.024581
yolo_detection,0.025122
yolo_detection,0.024887
yolo_detection,0.024674
yolo_detection,0.024933
yolo_detection,0.024875
yolo_detection,0.024892
yolo_detection,0.024929
yolo_detection,0.024910
yolo_detection,0.024919
yolo_detection,0.024689
yolo_detection,0.025132
yolo_detection,0.024578
yolo_detection,0.024946
yolo_detection,0.024960
yolo_detection,0.024899
yolo_detection,0.024615
yolo_detection,0.025103
yolo_detection,0.024837
yolo_detection,0.024960
yolo_detection,0.025294
yolo_detection,0.024818
yolo_detection,0.024935
yolo_detection,0.024739
yolo_detection,0.024541
yolo_detection,0.024935
yolo_detection,0.025617
yolo_detection,0.026108
yolo_detection,0.024821
yolo_detection,0.024843
yolo_detection,0.024810
yolo_detection,0.024805
yolo_detection,0.024536
yolo_detection,0.024601
yolo_detection,0.024982
yolo_detection,0.024746
yolo_detection,0.024657
yolo_detection,0.025099
yolo_detection,0.024906
yolo_detection,0.024966
yolo_detection,0.024818
yolo_detection,0.025041
yolo_detection,0.024702
yolo_detection,0.024974
yolo_detection,0.024851
yolo_detection,0.025320
yolo_detection,0.024864
yolo_detection,0.024963
yolo_detection,0.025015
yolo_detection,0.024760
yolo_detection,0.024691
yolo_detection,0.024934
yolo_detection,0.024978
yolo_detection,0.024789
yolo_detection,0.024893
yolo_detection,0.025244
yolo_detection,0.024686
yolo_detection,0.024938
yolo_detection,0.025254
yolo_detection,0.024619
yolo_detection,0.024767
yolo_detection,0.024687
yolo_detection,0.024680
yolo_detection,0.025067
yolo_detection,0.024765
yolo_detection,0.024748
yolo_detection,0.024693
yolo_detection,0.024689
yolo_detection,0.025053
yolo_detection,0.024968
yolo_detection,0.024984
yolo_detection,0.024703
yolo_detection,0.024770
yolo_detection,0.024954
yolo_detection,0.025065
yolo_detection,0.025716
yolo_detection,0.025071
yolo_detection,0.025344
yolo_detection,0.025027
yolo_detection,0.024846
yolo_detection,0.024841
yolo_detection,0.035342
yolo_detection,0.044960
yolo_detection,0.046979
yolo_detection,0.047168
yolo_detection,0.038177
yolo_detection,0.047474
yolo_detection,0.039601
yolo_detection,0.032548
yolo_detection,0.033470
yolo_detection,0.030175
yolo_detection,0.029066
yolo_detection,0.031541
yolo_detection,0.029548
yolo_detection,0.030345
yolo_detection,0.028105
yolo_detection,0.029444
yolo_detection,0.028142
yolo_detection,0.026569
yolo_detection,0.033604
yolo_detection,0.031901
yolo_detection,0.030760
yolo_detection,0.028999
yolo_detection,0.029449
yolo_detection,0.027582
yolo_detection,0.027457
yolo_detection,0.027475
yolo_detection,0.026226
yolo_detection,0.023379
yolo_detection,0.023329
yolo_detection,0.023323
yolo_detection,0.022233
yolo_detection,0.022510
yolo_detection,0.022474
yolo_detection,0.021607
yolo_detection,0.022232
yolo_detection,0.023159
yolo_detection,0.023808
yolo_detection,0.021195
sam_segmentation,1.400949
sam_segmentation,0.828355
sam_segmentation,0.704373
sam_segmentation,0.633214
sam_segmentation,0.620093
sam_segmentation,0.622291
sam_segmentation,0.625142
sam_segmentation,0.623551
sam_segmentation,0.650318
sam_segmentation,0.627036
sam_segmentation,0.625767
sam_segmentation,0.625995
sam_segmentation,0.625645
sam_segmentation,0.626489
sam_segmentation,0.627044
sam_segmentation,0.626064
sam_segmentation,0.626642
sam_segmentation,0.624800
sam_segmentation,0.626548
sam_segmentation,0.626273
sam_segmentation,0.624970
sam_segmentation,0.627628
sam_segmentation,0.629609
sam_segmentation,0.628761
sam_segmentation,0.628564
sam_segmentation,0.627506
sam_segmentation,0.626709
sam_segmentation,0.678553
sam_segmentation,0.745495
sam_segmentation,0.625227
sam_segmentation,0.619476
sam_segmentation,0.620481
sam_segmentation,0.622223
sam_segmentation,0.621787
sam_segmentation,0.618734
sam_segmentation,0.622096
sam_segmentation,0.622051
sam_segmentation,0.624294
sam_segmentation,0.606169
sam_segmentation,0.670176
sam_segmentation,0.622907
sam_segmentation,0.622101
sam_segmentation,0.621042
sam_segmentation,0.624879
sam_segmentation,0.621632
sam_segmentation,0.619016
sam_segmentation,0.629496
sam_segmentation,0.677580
sam_segmentation,0.627954
sam_segmentation,0.622795
sam_segmentation,0.622058
sam_segmentation,0.623232
sam_segmentation,0.623032
sam_segmentation,0.623041
sam_segmentation,0.621198
sam_segmentation,0.623946
sam_segmentation,0.710600
sam_segmentation,0.713890
sam_segmentation,0.622320
sam_segmentation,0.623240
sam_segmentation,0.624074
sam_segmentation,0.625195
sam_segmentation,0.623553
sam_segmentation,0.622321
sam_segmentation,0.629438
sam_segmentation,0.623494
sam_segmentation,0.626808
sam_segmentation,0.620972
sam_segmentation,0.623714
sam_segmentation,0.620858
sam_segmentation,0.622687
sam_segmentation,0.622447
sam_segmentation,0.623825
sam_segmentation,0.626049
sam_segmentation,0.621044
sam_segmentation,0.623530
sam_segmentation,0.622970
sam_segmentation,0.626563
sam_segmentation,0.623415
sam_segmentation,0.622084
sam_segmentation,0.622932
sam_segmentation,0.621124
sam_segmentation,0.622331
sam_segmentation,0.603903
sam_segmentation,0.585707
sam_segmentation,0.635436
sam_segmentation,0.590360
sam_segmentation,0.660797
sam_segmentation,0.755196
sam_segmentation,0.682179
sam_segmentation,0.627610
sam_segmentation,0.660953
sam_segmentation,0.746146
sam_segmentation,0.976790
sam_segmentation,0.876519
sam_segmentation,1.340611
sam_segmentation,1.100226
sam_segmentation,0.632812
sam_segmentation,0.685198
sam_segmentation,0.724937
sam_segmentation,0.625534
sam_segmentation,0.622452
sam_segmentation,0.625259
sam_segmentation,0.625112
sam_segmentation,0.621105
sam_segmentation,0.622977
sam_segmentation,0.622819
sam_segmentation,0.629586
sam_segmentation,0.625904
sam_segmentation,0.624479
get_best_grasp,0.035826
get_best_grasp,0.016915
get_best_grasp,0.017813
get_best_grasp,0.034362
get_best_grasp,0.015080
get_best_grasp,0.014766
get_best_grasp,0.017497
get_best_grasp,0.017143
get_best_grasp,0.019589
get_best_grasp,0.019903
get_best_grasp,0.020201
get_best_grasp,0.019356
get_best_grasp,0.020082
get_best_grasp,0.020064
get_best_grasp,0.019838
get_best_grasp,0.019927
get_best_grasp,0.021074
get_best_grasp,0.019787
get_best_grasp,0.019715
get_best_grasp,0.019415
get_best_grasp,0.019512
get_best_grasp,0.019769
get_best_grasp,0.019682
get_best_grasp,0.019776
get_best_grasp,0.019470
get_best_grasp,0.019492
get_best_grasp,0.018438
get_best_grasp,0.024599
get_best_grasp,0.022431
get_best_grasp,0.014465
get_best_grasp,0.014751
get_best_grasp,0.014692
get_best_grasp,0.017134
get_best_grasp,0.019892
get_best_grasp,0.018645
get_best_grasp,0.016794
get_best_grasp,0.019718
get_best_grasp,0.023733
get_best_grasp,0.021823
get_best_grasp,0.020064
get_best_grasp,0.016878
get_best_grasp,0.018794
get_best_grasp,0.020969
get_best_grasp,0.017758
get_best_grasp,0.018374
get_best_grasp,0.015660
get_best_grasp,0.016633
get_best_grasp,0.015003
get_best_grasp,0.016344
get_best_grasp,0.017056
get_best_grasp,0.016650
get_best_grasp,0.015722
get_best_grasp,0.024650
get_best_grasp,0.015475
get_best_grasp,0.014301
get_best_grasp,0.015648
get_best_grasp,0.017092
get_best_grasp,0.029986
get_best_grasp,0.014350
get_best_grasp,0.014576
get_best_grasp,0.016843
get_best_grasp,0.014479
get_best_grasp,0.021014
get_best_grasp,0.016902
get_best_grasp,0.016578
get_best_grasp,0.016929
get_best_grasp,0.015214
get_best_grasp,0.015951
get_best_grasp,0.016157
get_best_grasp,0.014422
get_best_grasp,0.014650
get_best_grasp,0.015347
get_best_grasp,0.017715
get_best_grasp,0.015566
get_best_grasp,0.014696
get_best_grasp,0.018274
get_best_grasp,0.014461
get_best_grasp,0.015520
get_best_grasp,0.016212
get_best_grasp,0.015035
get_best_grasp,0.015749
get_best_grasp,0.016134
get_best_grasp,0.015920
get_best_grasp,0.012842
get_best_grasp,0.012170
get_best_grasp,0.033816
get_best_grasp,0.044198
get_best_grasp,0.086544
get_best_grasp,0.044339
get_best_grasp,0.041230
get_best_grasp,0.033626
get_best_grasp,0.014529
get_best_grasp,0.018924
get_best_grasp,0.034498
get_best_grasp,0.030904
get_best_grasp,0.063470
get_best_grasp,0.014413
get_best_grasp,0.013936
get_best_grasp,0.014357
get_best_grasp,0.018397
get_best_grasp,0.014766
get_best_grasp,0.025707
get_best_grasp,0.014167
get_best_grasp,0.015778
get_best_grasp,0.015539
get_best_grasp,0.016730
get_best_grasp,0.031693
get_best_grasp,0.035083
get_best_grasp,0.017664
get_best_grasp,0.040617
get_curr_pose,0.000141
get_curr_pose,0.000139
get_curr_pose,0.000133
compute_final_pose,0.000487
compute_final_pose,0.000442
compute_final_pose,0.000429
